_id,lat,lon,name,street_address,suburb,seats,industry_code,industry_desc,ref
934,-37.7865,144.9897,La Sera Woodfire Pizzeria,393-395 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
935,-37.7918197,144.9773863,Lagotto,1 York St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
936,-37.7828717,144.9793683,Little Cardigan,146 Scotchmer St Fitzroy North VIC 3068,Fitzroy North,,1174,Bakery Product Manufacturing (Non-factory based),
937,-37.7828717,144.9793683,Loafer Bread,146 Scotchmer St Fitzroy North VIC 3068,Fitzroy North,,1174,Bakery Product Manufacturing (Non-factory based),
938,-37.7803729,144.9865501,Long Play,318 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
939,-37.7875197,144.9802609,Lord Newry Hotel,543 Brunswick St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
940,-37.7796732,144.9867595,Maillard,347 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
941,-37.7802894,144.9866216,Malaymas,320 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
942,-37.7858166,144.9848639,Mama Paella,2/81 Alfred Cres Fitzroy North VIC 3068,Fitzroy North,,4129,Other Specialised Food Retailing,
943,-37.7770408,144.9870366,Mary Miller,171 Miller St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
944,-37.7875197,144.9802609,Matteo's Restaurant,531-535 Brunswick St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
945,-37.7900916,144.987192,McCoppins-Clifton Hill,294 Queens Pde Fitzroy North VIC 3068,Fitzroy North,,4110,Supermarket and Grocery Stores,
946,-37.78721,144.993626,McDonald's Family Restaurant Clifton Hill,199 Queens Pde Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
947,-37.788541,144.990351,Mecca Brothers Fruit and Vegetables,322 Queens Pde Fitzroy North VIC 3068,Fitzroy North,,4122,Fruit and Vegetable Retailing,
948,-37.7906955,144.9764179,Melbourne City Cafe,400 Nicholson St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
949,-37.7765242,144.9811449,Merri Creek Primary School,175 Miller St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
950,-37.7884712,144.9908436,Mitte,76 Michael St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
951,-37.7900916,144.987192,Mixed Business Café,486 Queens Pde Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
952,-37.7900916,144.987192,Mojo's Weird Pizza,384 Queens Pde Fitzroy North VIC 3068,Fitzroy North,,4512,Takeaway Food Services,
953,-37.7765242,144.9811449,Monasterie,2/161 Miller St Fitzroy North VIC 3068,Fitzroy North,,4129,Other Specialised Food Retailing,
954,-37.7841257,144.982962,Monty's Bar,209 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4520,"Pubs, Taverns and Bars",
955,-37.7759244,144.9790518,Morning Glory Drive Thru,892 Nicholson St Fitzroy North VIC 3068,Fitzroy North,,4512,Takeaway Food Services,
956,-37.784881,144.9823421,Moroccan Soup Bar,183 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
957,-37.7804563,144.9864785,Moroccan Soupbar Two Go,316 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4512,Takeaway Food Services,
958,-37.7798387,144.9782407,Neighbourhood Wine,612 Nicholson St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
959,-37.7828031,144.9778716,Nicholson Street Baker,706 Nicholson St Fitzroy North VIC 3068,Fitzroy North,,1140,Fruit and Vegetable Processing,
960,-37.7900916,144.987192,Nomadic Dreams,8/86 Queens Pde Fitzroy North VIC 3068,Fitzroy North,,4129,Other Specialised Food Retailing,
961,-37.7852536,144.9799874,North Fitzroy Arms,300-304 Rae St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
962,-37.7778212,144.9851255,North Fitzroy Child Care Co-Op,173 Clauscen St Fitzroy North VIC 3068,Fitzroy North,,8710,Child Care Services,
963,-37.7830732,144.9827089,North Island,111 Scotchmer St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
964,-37.7840029,144.9830639,Obelix & Co,217 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
965,-37.7819771,144.9902172,Old Colonists Association Sumner Hall and Kiosk,20 Rushall Cres Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
966,-37.7865,144.9897,Os Kebabs,786-794 Nicholson St Fitzroy North VIC 3068,Fitzroy North,,4512,Takeaway Food Services,
967,-37.78696,144.993792,Osteria Italiana,201 Queens Pde Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
968,-37.7865,144.9897,Panna Thai Restaurant,244-246 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
969,-37.7828717,144.9793683,Parkview Hotel,131-137 Scotchmer St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
970,-37.785709,144.9817715,Piccante Caffe,216 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
971,-37.7828717,144.9793683,Piccolino Pizza & Gnocchi Bar,148 Scotchmer St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
972,-37.784342,144.9829662,Piedimontes IGA Supermarket,37-45 Best St Fitzroy North VIC 3068,Fitzroy North,,4110,Supermarket and Grocery Stores,
973,-37.784342,144.9829662,Pinotta,32 Best St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
974,-37.7854143,144.980508,Prince and The Duke,73 Reid St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
975,-37.7900916,144.987192,Q Cafe,304 Queens Pde Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
976,-37.788051,144.991462,Queen Margaret,356 Queens Pde Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
977,-37.7806763,144.9782325,Railway Hotel,800 Nicholson St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
978,-37.7792519,144.9871339,Redwood Tasting Room,345 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4520,"Pubs, Taverns and Bars",
979,-37.7766944,144.9812959,Richmond Seafood Tavern,3 Rae St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
980,-37.7798387,144.9782407,Royal Oak Hotel,442-444 Nicholson St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
981,-37.7865,144.9897,Ryne,203-205 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
982,-37.7900916,144.987192,Sacred Fig,398 Queens Pde Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
983,-37.7900916,144.987192,Social Food Project Pty Ltd,492 Queens Pde Fitzroy North VIC 3068,Fitzroy North,,4513,Catering Services,
984,-37.7830054,144.9821662,Sortino Social Club Inc,99-101 Scotchmer St Fitzroy North VIC 3068,Fitzroy North,,4530,Clubs (Hospitality),
985,-37.785709,144.9817715,St Georges Fish & Chips,350 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4512,Takeaway Food Services,
986,-37.7900916,144.987192,Sumos Noodles & Sushi Bar (Clifton Hill),298 Queens Pde Fitzroy North VIC 3068,Fitzroy North,,4512,Takeaway Food Services,
987,-37.7831082,144.9830132,Super Tasty Rooster,121 Scotchmer St Fitzroy North VIC 3068,Fitzroy North,,4512,Takeaway Food Services,
988,-37.7865,144.9897,Supermaxi,305-307 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
989,-37.785709,144.9817715,Taiyo Sun,394 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
990,-37.7900916,144.987192,Terminus Hotel,492 Queens Pde Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
991,-37.785709,144.9817715,Thai Take Away Food,354 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
992,-37.7875197,144.9802609,That Burger Joint,469 Brunswick St Fitzroy North VIC 3068,Fitzroy North,,4512,Takeaway Food Services,
993,-37.7846093,144.985579,The Boite World Music Café,11 Mark St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
994,-37.7825102,144.9778831,The Empress Hotel,708-714 Nicholson St Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
995,-37.7884712,144.9908436,The Fitzroy Naturopath,76 Michael St Fitzroy North VIC 3068,Fitzroy North,,1140,Fruit and Vegetable Processing,
996,-37.7865,144.9897,The Fitzroy Pinnacle,251-255 St Georges Rd Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
997,-37.7766944,144.9812959,The Food Repository,134 Rae St Fitzroy North VIC 3068,Fitzroy North,,4129,Other Specialised Food Retailing,
998,-37.7823553,144.9779138,The Kebab House,724 Nicholson St Fitzroy North VIC 3068,Fitzroy North,,4512,Takeaway Food Services,
999,-37.786815,144.99393,The Que Club,205-211 Queens Pde Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
1000,-37.7900916,144.987192,The Recreation,162 Queens Pde Fitzroy North VIC 3068,Fitzroy North,,4511,Cafes and Restaurants,
